Timestamp,CUSIP,Bid,Ask
2023-12-24 20:11:29.806,9128283F5,100-086,100-090
2023-12-24 20:11:29.824,9128283F5,100-086,100-092
2023-12-24 20:11:29.829,9128283F5,100-090,100-092
2023-12-24 20:11:29.831,9128283F5,100-091,100-093
2023-12-24 20:11:29.842,9128283F5,100-091,100-095
2023-12-24 20:11:29.860,9128283F5,100-092,100-096
2023-12-24 20:11:29.867,9128283F5,100-093,100-097
2023-12-24 20:11:29.870,9128283F5,100-094,100-100
2023-12-24 20:11:29.873,9128283F5,100-095,100-101
2023-12-24 20:11:29.885,9128283F5,100-097,100-101
2023-12-24 20:11:29.901,9128283F5,100-100,100-102
2023-12-24 20:11:29.919,9128283F5,100-101,100-103
2023-12-24 20:11:29.925,9128283F5,100-102,100-104
2023-12-24 20:11:29.940,9128283F5,100-103,100-105
2023-12-24 20:11:29.945,9128283F5,100-104,100-106
2023-12-24 20:11:29.962,9128283F5,100-104,100-110
2023-12-24 20:11:29.971,9128283F5,100-105,100-111
2023-12-24 20:11:29.984,9128283F5,100-107,100-111
2023-12-24 20:11:29.986,9128283F5,100-110,100-112
2023-12-24 20:11:29.999,9128283F5,100-110,100-114
2023-12-24 20:11:30.018,9128283F5,100-112,100-114
2023-12-24 20:11:30.036,9128283F5,100-113,100-115
2023-12-24 20:11:30.040,9128283F5,100-113,100-117
2023-12-24 20:11:30.050,9128283F5,100-115,100-117
2023-12-24 20:11:30.065,9128283F5,100-116,100-120
2023-12-24 20:11:30.084,9128283F5,100-117,100-121
2023-12-24 20:11:30.086,9128283F5,100-120,100-122
2023-12-24 20:11:30.099,9128283F5,100-121,100-123
2023-12-24 20:11:30.110,9128283F5,100-122,100-124
2023-12-24 20:11:30.126,9128283F5,100-123,100-125
2023-12-24 20:11:30.138,9128283F5,100-124,100-126
2023-12-24 20:11:30.150,9128283F5,100-125,100-127
2023-12-24 20:11:30.168,9128283F5,100-126,100-130
2023-12-24 20:11:30.177,9128283F5,100-127,100-131
2023-12-24 20:11:30.185,9128283F5,100-127,100-133
2023-12-24 20:11:30.192,9128283F5,100-131,100-133
2023-12-24 20:11:30.195,9128283F5,100-132,100-134
2023-12-24 20:11:30.210,9128283F5,100-132,100-136
2023-12-24 20:11:30.228,9128283F5,100-134,100-136
2023-12-24 20:11:30.232,9128283F5,100-135,100-137
2023-12-24 20:11:30.238,9128283F5,100-136,100-140
2023-12-24 20:11:30.249,9128283F5,100-136,100-142
2023-12-24 20:11:30.252,9128283F5,100-137,100-143
2023-12-24 20:11:30.255,9128283F5,100-141,100-143
2023-12-24 20:11:30.266,9128283F5,100-142,100-144
2023-12-24 20:11:30.271,9128283F5,100-143,100-145
2023-12-24 20:11:30.287,9128283F5,100-143,100-147
2023-12-24 20:11:30.290,9128283F5,100-144,100-150
2023-12-24 20:11:30.293,9128283F5,100-145,100-151
2023-12-24 20:11:30.299,9128283F5,100-146,100-152
2023-12-24 20:11:30.314,9128283F5,100-150,100-152
2023-12-24 20:11:30.317,9128283F5,100-150,100-154
2023-12-24 20:11:30.336,9128283F5,100-152,100-154
2023-12-24 20:11:30.349,9128283F5,100-153,100-155
2023-12-24 20:11:30.350,9128283F5,100-154,100-156
2023-12-24 20:11:30.366,9128283F5,100-155,100-157
2023-12-24 20:11:30.381,9128283F5,100-155,100-161
2023-12-24 20:11:30.387,9128283F5,100-156,100-162
2023-12-24 20:11:30.402,9128283F5,100-157,100-163
2023-12-24 20:11:30.403,9128283F5,100-160,100-164
2023-12-24 20:11:30.412,9128283F5,100-162,100-164
2023-12-24 20:11:30.425,9128283F5,100-163,100-165
2023-12-24 20:11:30.445,9128283F5,100-163,100-167
2023-12-24 20:11:30.452,9128283F5,100-164,100-170
2023-12-24 20:11:30.472,9128283F5,100-165,100-171
2023-12-24 20:11:30.489,9128283F5,100-166,100-172
2023-12-24 20:11:30.490,9128283F5,100-167,100-173
2023-12-24 20:11:30.505,9128283F5,100-170,100-174
2023-12-24 20:11:30.525,9128283F5,100-172,100-174
2023-12-24 20:11:30.530,9128283F5,100-172,100-176
2023-12-24 20:11:30.545,9128283F5,100-173,100-177
2023-12-24 20:11:30.564,9128283F5,100-175,100-177
2023-12-24 20:11:30.570,9128283F5,100-176,100-180
2023-12-24 20:11:30.586,9128283F5,100-177,100-181
2023-12-24 20:11:30.595,9128283F5,100-177,100-183
2023-12-24 20:11:30.612,9128283F5,100-181,100-183
2023-12-24 20:11:30.624,9128283F5,100-181,100-185
2023-12-24 20:11:30.636,9128283F5,100-182,100-186
2023-12-24 20:11:30.655,9128283F5,100-183,100-187
2023-12-24 20:11:30.659,9128283F5,100-185,100-187
2023-12-24 20:11:30.674,9128283F5,100-186,100-190
2023-12-24 20:11:30.680,9128283F5,100-187,100-191
2023-12-24 20:11:30.696,9128283F5,100-187,100-193
2023-12-24 20:11:30.703,9128283F5,100-190,100-194
2023-12-24 20:11:30.710,9128283F5,100-192,100-194
2023-12-24 20:11:30.730,9128283F5,100-193,100-195
2023-12-24 20:11:30.742,9128283F5,100-194,100-196
2023-12-24 20:11:30.761,9128283F5,100-195,100-197
2023-12-24 20:11:30.780,9128283F5,100-196,100-200
2023-12-24 20:11:30.783,9128283F5,100-197,100-201
2023-12-24 20:11:30.794,9128283F5,100-200,100-202
2023-12-24 20:11:30.811,9128283F5,100-201,100-203
2023-12-24 20:11:30.820,9128283F5,100-202,100-204
2023-12-24 20:11:30.835,9128283F5,100-203,100-205
2023-12-24 20:11:30.840,9128283F5,100-204,100-206
2023-12-24 20:11:30.848,9128283F5,100-204,100-210
2023-12-24 20:11:30.858,9128283F5,100-206,100-210
2023-12-24 20:11:30.861,9128283F5,100-206,100-212
2023-12-24 20:11:30.869,9128283F5,100-207,100-213
2023-12-24 20:11:30.878,9128283F5,100-211,100-213
2023-12-24 20:11:30.890,9128283F5,100-212,100-214
2023-12-24 20:11:30.908,9128283F5,100-213,100-215
2023-12-24 20:11:30.910,9128283F5,100-213,100-217
2023-12-24 20:11:30.929,9128283F5,100-215,100-217
2023-12-24 20:11:30.947,9128283F5,100-216,100-220
2023-12-24 20:11:30.965,9128283F5,100-216,100-222
2023-12-24 20:11:30.982,9128283F5,100-220,100-222
2023-12-24 20:11:31.002,9128283F5,100-221,100-223
2023-12-24 20:11:31.015,9128283F5,100-221,100-225
2023-12-24 20:11:31.017,9128283F5,100-222,100-226
2023-12-24 20:11:31.021,9128283F5,100-223,100-227
2023-12-24 20:11:31.025,9128283F5,100-224,100-230
2023-12-24 20:11:31.033,9128283F5,100-225,100-231
2023-12-24 20:11:31.043,9128283F5,100-226,100-232
2023-12-24 20:11:31.053,9128283F5,100-227,100-233
2023-12-24 20:11:31.056,9128283F5,100-231,100-233
2023-12-24 20:11:31.066,9128283F5,100-231,100-235
2023-12-24 20:11:31.086,9128283F5,100-233,100-235
2023-12-24 20:11:31.088,9128283F5,100-234,100-236
2023-12-24 20:11:31.096,9128283F5,100-235,100-237
2023-12-24 20:11:31.107,9128283F5,100-235,100-241
2023-12-24 20:11:31.125,9128283F5,100-236,100-242
2023-12-24 20:11:31.139,9128283F5,100-240,100-242
2023-12-24 20:11:31.154,9128283F5,100-241,100-243
2023-12-24 20:11:31.166,9128283F5,100-242,100-244
2023-12-24 20:11:31.167,9128283F5,100-242,100-246
2023-12-24 20:11:31.185,9128283F5,100-243,100-247
2023-12-24 20:11:31.204,9128283F5,100-244,100-250
2023-12-24 20:11:31.209,9128283F5,100-245,100-251
2023-12-24 20:11:31.212,9128283F5,100-247,100-251
2023-12-24 20:11:31.224,9128283F5,100-247,100-253
2023-12-24 20:11:31.243,9128283F5,100-251,100-253
2023-12-24 20:11:31.255,9128283F5,100-251,100-255
2023-12-24 20:11:31.256,9128283F5,100-252,100-256
2023-12-24 20:11:31.264,9128283F5,100-254,100-256
2023-12-24 20:11:31.271,9128283F5,100-254,100-260
2023-12-24 20:11:31.291,9128283F5,100-256,100-260
2023-12-24 20:11:31.306,9128283F5,100-256,100-262
2023-12-24 20:11:31.311,9128283F5,100-257,100-263
2023-12-24 20:11:31.313,9128283F5,100-261,100-263
2023-12-24 20:11:31.330,9128283F5,100-262,100-264
2023-12-24 20:11:31.350,9128283F5,100-263,100-265
2023-12-24 20:11:31.352,9128283F5,100-264,100-266
2023-12-24 20:11:31.353,9128283F5,100-265,100-267
2023-12-24 20:11:31.362,9128283F5,100-266,100-270
2023-12-24 20:11:31.364,9128283F5,100-266,100-272
2023-12-24 20:11:31.374,9128283F5,100-267,100-273
2023-12-24 20:11:31.391,9128283F5,100-270,100-274
2023-12-24 20:11:31.409,9128283F5,100-272,100-274
2023-12-24 20:11:31.425,9128283F5,100-272,100-276
2023-12-24 20:11:31.444,9128283F5,100-273,100-277
2023-12-24 20:11:31.450,9128283F5,100-275,100-277
2023-12-24 20:11:31.454,9128283F5,100-276,100-280
2023-12-24 20:11:31.467,9128283F5,100-276,100-282
2023-12-24 20:11:31.473,9128283F5,100-280,100-282
2023-12-24 20:11:31.476,9128283F5,100-280,100-284
2023-12-24 20:11:31.477,9128283F5,100-282,100-284
2023-12-24 20:11:31.489,9128283F5,100-282,100-286
2023-12-24 20:11:31.497,9128283F5,100-284,100-286
2023-12-24 20:11:31.504,9128283F5,100-284,100-290
2023-12-24 20:11:31.508,9128283F5,100-286,100-290
2023-12-24 20:11:31.526,9128283F5,100-286,100-292
2023-12-24 20:11:31.542,9128283F5,100-290,100-292
2023-12-24 20:11:31.552,9128283F5,100-290,100-294
2023-12-24 20:11:31.556,9128283F5,100-292,100-294
2023-12-24 20:11:31.563,9128283F5,100-292,100-296
2023-12-24 20:11:31.582,9128283F5,100-294,100-296
2023-12-24 20:11:31.598,9128283F5,100-294,100-300
2023-12-24 20:11:31.609,9128283F5,100-295,100-301
2023-12-24 20:11:31.613,9128283F5,100-296,100-302
2023-12-24 20:11:31.626,9128283F5,100-300,100-302
2023-12-24 20:11:31.630,9128283F5,100-300,100-304
2023-12-24 20:11:31.639,9128283F5,100-301,100-305
2023-12-24 20:11:31.645,9128283F5,100-302,100-306
2023-12-24 20:11:31.650,9128283F5,100-304,100-306
2023-12-24 20:11:31.655,9128283F5,100-304,100-310
2023-12-24 20:11:31.664,9128283F5,100-306,100-310
2023-12-24 20:11:31.674,9128283F5,100-306,100-312
2023-12-24 20:11:31.684,9128283F5,100-310,100-312
2023-12-24 20:11:31.694,9128283F5,100-310,100-314
2023-12-24 20:11:31.711,9128283F5,100-311,100-315
2023-12-24 20:11:31.717,9128283F5,100-313,100-315
2023-12-24 20:11:31.732,9128283F5,100-314,100-316
2023-12-24 20:11:31.751,9128283F5,100-315,100-317
2023-12-24 20:11:31.755,9128283F5,100-315,101-001
2023-12-24 20:11:31.771,9128283F5,100-316,101-002
2023-12-24 20:11:31.790,9128283F5,100-315,101-001
2023-12-24 20:11:31.800,9128283F5,100-315,100-317
2023-12-24 20:11:31.806,9128283F5,100-314,100-316
2023-12-24 20:11:31.822,9128283F5,100-312,100-316
2023-12-24 20:11:31.841,9128283F5,100-311,100-315
2023-12-24 20:11:31.858,9128283F5,100-311,100-313
2023-12-24 20:11:31.873,9128283F5,100-307,100-313
2023-12-24 20:11:31.892,9128283F5,100-307,100-311
2023-12-24 20:11:31.893,9128283F5,100-306,100-310
2023-12-24 20:11:31.911,9128283F5,100-304,100-310
2023-12-24 20:11:31.930,9128283F5,100-304,100-306
2023-12-24 20:11:31.936,9128283F5,100-302,100-306
2023-12-24 20:11:31.937,9128283F5,100-302,100-304
2023-12-24 20:11:31.952,9128283F5,100-301,100-303
2023-12-24 20:11:31.963,9128283F5,100-300,100-302
2023-12-24 20:11:31.973,9128283F5,100-297,100-301
2023-12-24 20:11:31.974,9128283F5,100-295,100-301
2023-12-24 20:11:31.991,9128283F5,100-295,100-297
2023-12-24 20:11:32.001,9128283F5,100-294,100-296
2023-12-24 20:11:32.007,9128283F5,100-292,100-296
2023-12-24 20:11:32.012,9128283F5,100-291,100-295
2023-12-24 20:11:32.029,9128283F5,100-291,100-293
2023-12-24 20:11:32.037,9128283F5,100-290,100-292
2023-12-24 20:11:32.053,9128283F5,100-286,100-292
2023-12-24 20:11:32.059,9128283F5,100-285,100-291
2023-12-24 20:11:32.060,9128283F5,100-285,100-287
2023-12-24 20:11:32.073,9128283F5,100-284,100-286
2023-12-24 20:11:32.087,9128283F5,100-282,100-286
2023-12-24 20:11:32.088,9128283F5,100-282,100-284
2023-12-24 20:11:32.090,9128283F5,100-281,100-283
2023-12-24 20:11:32.110,9128283F5,100-280,100-282
2023-12-24 20:11:32.126,9128283F5,100-276,100-282
2023-12-24 20:11:32.138,9128283F5,100-275,100-281
2023-12-24 20:11:32.158,9128283F5,100-275,100-277
2023-12-24 20:11:32.177,9128283F5,100-273,100-277
2023-12-24 20:11:32.189,9128283F5,100-272,100-276
2023-12-24 20:11:32.191,9128283F5,100-271,100-275
2023-12-24 20:11:32.194,9128283F5,100-271,100-273
2023-12-24 20:11:32.197,9128283F5,100-270,100-272
2023-12-24 20:11:32.212,9128283F5,100-267,100-271
2023-12-24 20:11:32.218,9128283F5,100-266,100-270
2023-12-24 20:11:32.225,9128283F5,100-265,100-267
2023-12-24 20:11:32.230,9128283F5,100-264,100-266
2023-12-24 20:11:32.248,9128283F5,100-262,100-266
2023-12-24 20:11:32.266,9128283F5,100-261,100-265
2023-12-24 20:11:32.268,9128283F5,100-260,100-264
2023-12-24 20:11:32.283,9128283F5,100-260,100-262
2023-12-24 20:11:32.288,9128283F5,100-257,100-261
2023-12-24 20:11:32.291,9128283F5,100-255,100-261
2023-12-24 20:11:32.311,9128283F5,100-255,100-257
2023-12-24 20:11:32.329,9128283F5,100-253,100-257
2023-12-24 20:11:32.333,9128283F5,100-252,100-256
2023-12-24 20:11:32.349,9128283F5,100-251,100-255
2023-12-24 20:11:32.357,9128283F5,100-251,100-253
2023-12-24 20:11:32.365,9128283F5,100-247,100-253
2023-12-24 20:11:32.377,9128283F5,100-247,100-251
2023-12-24 20:11:32.389,9128283F5,100-246,100-250
2023-12-24 20:11:32.399,9128283F5,100-245,100-247
2023-12-24 20:11:32.419,9128283F5,100-243,100-247
2023-12-24 20:11:32.428,9128283F5,100-242,100-246
2023-12-24 20:11:32.442,9128283F5,100-242,100-244
2023-12-24 20:11:32.452,9128283F5,100-241,100-243
2023-12-24 20:11:32.456,9128283F5,100-237,100-243
2023-12-24 20:11:32.475,9128283F5,100-237,100-241
2023-12-24 20:11:32.492,9128283F5,100-236,100-240
2023-12-24 20:11:32.493,9128283F5,100-234,100-240
2023-12-24 20:11:32.502,9128283F5,100-234,100-236
2023-12-24 20:11:32.521,9128283F5,100-232,100-236
2023-12-24 20:11:32.539,9128283F5,100-231,100-235
2023-12-24 20:11:32.551,9128283F5,100-230,100-234
2023-12-24 20:11:32.561,9128283F5,100-230,100-232
2023-12-24 20:11:32.571,9128283F5,100-226,100-232
2023-12-24 20:11:32.575,9128283F5,100-225,100-231
2023-12-24 20:11:32.580,9128283F5,100-225,100-227
2023-12-24 20:11:32.592,9128283F5,100-223,100-227
2023-12-24 20:11:32.600,9128283F5,100-222,100-226
2023-12-24 20:11:32.618,9128283F5,100-222,100-224
2023-12-24 20:11:32.625,9128283F5,100-221,100-223
2023-12-24 20:11:32.640,9128283F5,100-220,100-222
2023-12-24 20:11:32.641,9128283F5,100-217,100-221
2023-12-24 20:11:32.647,9128283F5,100-215,100-221
2023-12-24 20:11:32.663,9128283F5,100-215,100-217
2023-12-24 20:11:32.666,9128283F5,100-213,100-217
2023-12-24 20:11:32.684,9128283F5,100-213,100-215
2023-12-24 20:11:32.702,9128283F5,100-212,100-214
2023-12-24 20:11:32.705,9128283F5,100-211,100-213
2023-12-24 20:11:32.717,9128283F5,100-210,100-212
2023-12-24 20:11:32.737,9128283F5,100-207,100-211
2023-12-24 20:11:32.745,9128283F5,100-206,100-210
2023-12-24 20:11:32.750,9128283F5,100-205,100-207
2023-12-24 20:11:32.769,9128283F5,100-204,100-206
2023-12-24 20:11:32.781,9128283F5,100-203,100-205
2023-12-24 20:11:32.789,9128283F5,100-201,100-205
2023-12-24 20:11:32.795,9128283F5,100-201,100-203
2023-12-24 20:11:32.808,9128283F5,100-197,100-203
2023-12-24 20:11:32.812,9128283F5,100-196,100-202
2023-12-24 20:11:32.823,9128283F5,100-196,100-200
2023-12-24 20:11:32.834,9128283F5,100-195,100-197
2023-12-24 20:11:32.847,9128283F5,100-193,100-197
2023-12-24 20:11:32.848,9128283F5,100-193,100-195
2023-12-24 20:11:32.863,9128283F5,100-192,100-194
2023-12-24 20:11:32.871,9128283F5,100-191,100-193
2023-12-24 20:11:32.883,9128283F5,100-190,100-192
2023-12-24 20:11:32.899,9128283F5,100-186,100-192
2023-12-24 20:11:32.908,9128283F5,100-185,100-191
2023-12-24 20:11:32.925,9128283F5,100-184,100-190
2023-12-24 20:11:32.931,9128283F5,100-183,100-187
2023-12-24 20:11:32.940,9128283F5,100-183,100-185
2023-12-24 20:11:32.946,9128283F5,100-182,100-184
2023-12-24 20:11:32.962,9128283F5,100-181,100-183
2023-12-24 20:11:32.968,9128283F5,100-180,100-182
2023-12-24 20:11:32.972,9128283F5,100-176,100-182
2023-12-24 20:11:32.978,9128283F5,100-175,100-181
2023-12-24 20:11:32.995,9128283F5,100-174,100-180
2023-12-24 20:11:33.014,9128283F5,100-174,100-176
2023-12-24 20:11:33.034,9128283F5,100-173,100-175
2023-12-24 20:11:33.049,9128283F5,100-172,100-174
2023-12-24 20:11:33.067,9128283F5,100-170,100-174
2023-12-24 20:11:33.077,9128283F5,100-170,100-172
2023-12-24 20:11:33.080,9128283F5,100-167,100-171
2023-12-24 20:11:33.099,9128283F5,100-166,100-170
2023-12-24 20:11:33.112,9128283F5,100-165,100-167
2023-12-24 20:11:33.124,9128283F5,100-163,100-167
2023-12-24 20:11:33.136,9128283F5,100-163,100-165
2023-12-24 20:11:33.149,9128283F5,100-162,100-164
2023-12-24 20:11:33.168,9128283F5,100-161,100-163
2023-12-24 20:11:33.181,9128283F5,100-157,100-163
2023-12-24 20:11:33.200,9128283F5,100-156,100-162
2023-12-24 20:11:33.219,9128283F5,100-155,100-161
2023-12-24 20:11:33.223,9128283F5,100-155,100-157
2023-12-24 20:11:33.239,9128283F5,100-154,100-156
2023-12-24 20:11:33.249,9128283F5,100-153,100-155
2023-12-24 20:11:33.263,9128283F5,100-151,100-155
2023-12-24 20:11:33.283,9128283F5,100-150,100-154
2023-12-24 20:11:33.288,9128283F5,100-150,100-152
2023-12-24 20:11:33.300,9128283F5,100-147,100-151
2023-12-24 20:11:33.301,9128283F5,100-145,100-151
2023-12-24 20:11:33.313,9128283F5,100-144,100-150
2023-12-24 20:11:33.333,9128283F5,100-143,100-147
2023-12-24 20:11:33.341,9128283F5,100-142,100-146
2023-12-24 20:11:33.357,9128283F5,100-142,100-144
2023-12-24 20:11:33.362,9128283F5,100-141,100-143
2023-12-24 20:11:33.377,9128283F5,100-140,100-142
2023-12-24 20:11:33.381,9128283F5,100-137,100-141
2023-12-24 20:11:33.386,9128283F5,100-136,100-140
2023-12-24 20:11:33.402,9128283F5,100-135,100-137
2023-12-24 20:11:33.413,9128283F5,100-134,100-136
2023-12-24 20:11:33.421,9128283F5,100-133,100-135
2023-12-24 20:11:33.435,9128283F5,100-131,100-135
2023-12-24 20:11:33.439,9128283F5,100-131,100-133
2023-12-24 20:11:33.459,9128283F5,100-127,100-133
2023-12-24 20:11:33.472,9128283F5,100-127,100-131
2023-12-24 20:11:33.482,9128283F5,100-125,100-131
2023-12-24 20:11:33.496,9128283F5,100-124,100-130
2023-12-24 20:11:33.510,9128283F5,100-123,100-127
2023-12-24 20:11:33.524,9128283F5,100-123,100-125
2023-12-24 20:11:33.542,9128283F5,100-121,100-125
2023-12-24 20:11:33.559,9128283F5,100-120,100-124
2023-12-24 20:11:33.572,9128283F5,100-117,100-123
2023-12-24 20:11:33.587,9128283F5,100-116,100-122
2023-12-24 20:11:33.590,9128283F5,100-116,100-120
2023-12-24 20:11:33.606,9128283F5,100-114,100-120
2023-12-24 20:11:33.619,9128283F5,100-113,100-117
2023-12-24 20:11:33.636,9128283F5,100-112,100-116
2023-12-24 20:11:33.650,9128283F5,100-111,100-115
2023-12-24 20:11:33.657,9128283F5,100-110,100-114
2023-12-24 20:11:33.672,9128283F5,100-107,100-113
2023-12-24 20:11:33.678,9128283F5,100-106,100-112
2023-12-24 20:11:33.690,9128283F5,100-106,100-110
2023-12-24 20:11:33.702,9128283F5,100-105,100-107
2023-12-24 20:11:33.710,9128283F5,100-104,100-106
2023-12-24 20:11:33.711,9128283F5,100-102,100-106
2023-12-24 20:11:33.718,9128283F5,100-101,100-105
2023-12-24 20:11:33.731,9128283F5,100-101,100-103
2023-12-24 20:11:33.740,9128283F5,100-100,100-102
2023-12-24 20:11:33.744,9128283F5,100-096,100-102
2023-12-24 20:11:33.756,9128283F5,100-096,100-100
2023-12-24 20:11:33.764,9128283F5,100-095,100-097
2023-12-24 20:11:33.778,9128283F5,100-094,100-096
2023-12-24 20:11:33.782,9128283F5,100-093,100-095
2023-12-24 20:11:33.790,9128283F5,100-091,100-095
2023-12-24 20:11:33.791,9128283F5,100-091,100-093
2023-12-24 20:11:33.795,9128283F5,100-090,100-092
2023-12-24 20:11:33.796,9128283F5,100-086,100-092
2023-12-24 20:11:33.805,9128283F5,100-086,100-090
2023-12-24 20:11:33.824,9128283F5,100-085,100-087
2023-12-24 20:11:33.840,9128283F5,100-083,100-087
2023-12-24 20:11:33.846,9128283F5,100-082,100-086
2023-12-24 20:11:33.863,9128283F5,100-082,100-084
2023-12-24 20:11:33.881,9128283F5,100-080,100-084
2023-12-24 20:11:33.888,9128283F5,100-077,100-083
2023-12-24 20:11:33.893,9128283F5,100-077,100-081
2023-12-24 20:11:33.911,9128283F5,100-076,100-080
2023-12-24 20:11:33.926,9128283F5,100-075,100-077
2023-12-24 20:11:33.945,9128283F5,100-074,100-076
2023-12-24 20:11:33.950,9128283F5,100-073,100-075
2023-12-24 20:11:33.960,9128283F5,100-072,100-074
2023-12-24 20:11:33.969,9128283F5,100-070,100-074
2023-12-24 20:11:33.977,9128283F5,100-067,100-073
2023-12-24 20:11:33.992,9128283F5,100-066,100-072
2023-12-24 20:11:34.009,9128283F5,100-066,100-070
2023-12-24 20:11:34.014,9128283F5,100-064,100-070
2023-12-24 20:11:34.029,9128283F5,100-064,100-066
2023-12-24 20:11:34.043,9128283F5,100-063,100-065
2023-12-24 20:11:34.063,9128283F5,100-061,100-065
2023-12-24 20:11:34.064,9128283F5,100-060,100-064
2023-12-24 20:11:34.069,9128283F5,100-057,100-063
2023-12-24 20:11:34.080,9128283F5,100-056,100-062
2023-12-24 20:11:34.084,9128283F5,100-056,100-060
2023-12-24 20:11:34.104,9128283F5,100-054,100-060
2023-12-24 20:11:34.116,9128283F5,100-054,100-056
2023-12-24 20:11:34.132,9128283F5,100-053,100-055
2023-12-24 20:11:34.145,9128283F5,100-051,100-055
2023-12-24 20:11:34.162,9128283F5,100-050,100-054
2023-12-24 20:11:34.176,9128283F5,100-050,100-052
2023-12-24 20:11:34.192,9128283F5,100-046,100-052
2023-12-24 20:11:34.196,9128283F5,100-046,100-050
2023-12-24 20:11:34.205,9128283F5,100-045,100-047
2023-12-24 20:11:34.214,9128283F5,100-044,100-046
2023-12-24 20:11:34.234,9128283F5,100-042,100-046
2023-12-24 20:11:34.241,9128283F5,100-042,100-044
2023-12-24 20:11:34.245,9128283F5,100-040,100-044
2023-12-24 20:11:34.256,9128283F5,100-040,100-042
2023-12-24 20:11:34.272,9128283F5,100-037,100-041
2023-12-24 20:11:34.276,9128283F5,100-036,100-040
2023-12-24 20:11:34.290,9128283F5,100-035,100-037
2023-12-24 20:11:34.296,9128283F5,100-033,100-037
2023-12-24 20:11:34.314,9128283F5,100-033,100-035
2023-12-24 20:11:34.323,9128283F5,100-032,100-034
2023-12-24 20:11:34.341,9128283F5,100-031,100-033
2023-12-24 20:11:34.350,9128283F5,100-030,100-032
2023-12-24 20:11:34.367,9128283F5,100-027,100-031
2023-12-24 20:11:34.369,9128283F5,100-026,100-030
2023-12-24 20:11:34.374,9128283F5,100-024,100-030
2023-12-24 20:11:34.377,9128283F5,100-023,100-027
2023-12-24 20:11:34.380,9128283F5,100-023,100-025
2023-12-24 20:11:34.393,9128283F5,100-022,100-024
2023-12-24 20:11:34.404,9128283F5,100-021,100-023
2023-12-24 20:11:34.413,9128283F5,100-020,100-022
2023-12-24 20:11:34.414,9128283F5,100-016,100-022
2023-12-24 20:11:34.424,9128283F5,100-016,100-020
2023-12-24 20:11:34.439,9128283F5,100-015,100-017
2023-12-24 20:11:34.449,9128283F5,100-014,100-016
2023-12-24 20:11:34.464,9128283F5,100-013,100-015
2023-12-24 20:11:34.465,9128283F5,100-011,100-015
2023-12-24 20:11:34.484,9128283F5,100-011,100-013
2023-12-24 20:11:34.492,9128283F5,100-010,100-012
2023-12-24 20:11:34.507,9128283F5,100-006,100-012
2023-12-24 20:11:34.508,9128283F5,100-006,100-010
